pcap,window_index,window_start,window_end,pkts_per_s,bytes_per_s,tcp_per_s,udp_per_s,icmp_per_s,udp_dst_1900_per_s,udp_dst_53_per_s,udp_dst_123_per_s,udp_dst_80_per_s,udp_dst_443_per_s,iat_mean,iat_std,iat_cv,iat_median,iat_p95,iat_p99,max_bin_pkts,gini_pkts,n_unique_src_ip,n_unique_dst_ip,n_unique_src_mac,H_src_ip,H_dst_port,H_ttl,tcp_syn_over_synack,udp_ssdp_req_over_resp,udp_dns_req_over_resp,udp_ntp_req_over_resp,pkt_len_mean,pkt_len_std,pkt_len_mode,udp_1900_fraction,ssdp_msearch,ssdp_notify,ssdp_200ok,H_ST,H_MAN,H_USER_AGENT,ssdp_multicast_hit_rate,src_mac_dominance,attack,family,family_index
normal2.pcap,10,1540731606.359659,1540731607.359659,5.0,478.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1772172451019287,0.10580144822597504,0.5970155596733093,0.20872604846954346,0.2770460844039917,0.28621309995651245,2.0,0.574999988079071,3.0,3.0,4.0,1.5849624872207642,1.5849624872207642,0.9182958602905273,0.0,0.0,0.0,0.0,95.5999984741211,67.77197265625,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0,normal,0
normal2.pcap,11,1540731606.859659,1540731607.859659,7.0,439.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10595599561929703,0.11144529283046722,1.0518072843551636,0.07780861854553223,0.26335662603378296,0.28347519040107727,2.0,0.5535714030265808,3.0,3.0,3.0,1.5849624872207642,1.5849624872207642,0.9182958602905273,0.0,0.0,0.0,0.0,62.71428680419922,37.0278434753418,52.900001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285969734192,0,normal,0
normal2.pcap,12,1540731607.359659,1540731608.359659,4.0,301.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05213570594787598,0.07111381739377975,1.3640137910842896,0.0021619796752929688,0.13765087723731995,0.1496943235397339,2.0,0.75,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,75.25,44.818382263183594,52.900001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,normal,0
normal2.pcap,13,1540731607.859659,1540731608.859659,4.0,653.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11891961097717285,0.028749963268637657,0.24175964295864105,0.12697720527648926,0.14716115593910217,0.14895528554916382,2.0,0.6875,3.0,3.0,3.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,163.25,62.559471130371094,82.80000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,normal,0
normal2.pcap,14,1540731608.359659,1540731609.359659,11.0,1494.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08306369930505753,0.045211877673864365,0.5443037152290344,0.08636796474456787,0.14401374757289886,0.14832580089569092,2.0,0.2613636255264282,7.0,7.0,5.0,2.732158899307251,2.3685226440429688,1.7899290323257446,0.0,0.0,0.0,0.0,135.81817626953125,62.21928787231445,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454680919647,0,normal,0
normal2.pcap,15,1540731608.859659,1540731609.859659,11.0,1599.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08863389492034912,0.08815263956785202,0.9945703148841858,0.05486798286437988,0.24546188116073608,0.27572277188301086,2.0,0.3068181872367859,8.0,8.0,6.0,2.9139771461486816,2.5503406524658203,2.0403733253479004,0.0,0.0,0.0,0.0,145.36363220214844,70.91899871826172,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363744735718,0,normal,0
normal2.pcap,16,1540731609.359659,1540731610.359659,6.0,872.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12209157645702362,0.09118443727493286,0.7468527555465698,0.17933392524719238,0.20752044022083282,0.20917853713035583,2.0,0.5833333134651184,5.0,5.0,4.0,2.251629114151001,1.7924813032150269,2.251629114151001,0.0,0.0,0.0,0.0,145.3333282470703,85.93343353271484,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0,normal,0
normal2.pcap,17,1540731609.859659,1540731610.859659,21.0,1874.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04345430061221123,0.06808161735534668,1.5667405128479004,0.0011909008026123047,0.18124212324619293,0.20392286777496338,14.0,0.6726190447807312,5.0,6.0,6.0,1.763358473777771,1.9015064239501953,0.6402064561843872,3.0,0.0,0.0,0.0,89.23809814453125,61.88615036010742,63.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952388048172,0,normal,0
normal2.pcap,18,1540731610.359659,1540731611.359659,20.0,1826.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03148268535733223,0.05100129544734955,1.6199792623519897,0.0011668205261230469,0.13471469283103943,0.15376293659210205,14.0,0.7250000238418579,4.0,5.0,5.0,1.5306390523910522,1.8024213314056396,0.33729007840156555,3.0,0.0,0.0,0.0,91.30000305175781,62.76392364501953,63.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0,normal,0
normal2.pcap,19,1540731610.859659,1540731611.859659,6.0,1194.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.177989199757576,0.22867777943611145,1.2847846746444702,0.05324697494506836,0.5303434133529663,0.5942486524581909,4.0,0.75,4.0,4.0,2.0,1.9182958602905273,2.251629114151001,1.7924813032150269,0.0,0.5,0.0,0.0,199.0,152.11727905273438,100.9000015258789,0.3333333432674408,1.0,0.0,2.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816,0,normal,0
normal2.pcap,20,1540731611.359659,1540731612.359659,105.0,29685.0,90.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006188605912029743,0.024600163102149963,3.9750735759735107,0.0007925033569335938,0.03395504876971245,0.10017085075378418,71.0,0.7726190686225891,8.0,9.0,8.0,2.3686695098876953,3.703841209411621,0.16012924909591675,2.0,0.1666666716337204,0.0,0.0,282.71429443359375,434.4841613769531,115.5999984741211,0.09090909361839294,1.0,0.0,6.0,1.1488348245620728,0.0,0.0,0.09090909361839294,0.4571428596973419,0,normal,0
normal2.pcap,21,1540731611.859659,1540731612.859659,103.0,28956.0,88.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.008792138658463955,0.04522804915904999,5.14414644241333,0.0007480382919311523,0.006142258644104004,0.2565423250198364,71.0,0.780339777469635,10.0,9.0,10.0,2.479647159576416,3.6882243156433105,0.08146202564239502,2.0,0.0,0.0,0.0,281.126220703125,438.0603332519531,115.5999984741211,0.0,0.0,0.0,4.0,1.5,0.0,0.0,0.0,0.446601927280426,0,normal,0
normal2.pcap,22,1540731612.359659,1540731613.359659,18.0,4218.0,10.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.02737017162144184,0.06165085360407829,2.2524831295013428,0.0022602081298828125,0.1147274523973465,0.22963818907737732,13.0,0.75,7.0,7.0,5.0,2.1916115283966064,2.5046935081481934,0.3095434308052063,2.0,0.0,0.0,0.0,234.3333282470703,260.68243408203125,159.89999389648438,0.0,0.0,0.0,3.0,1.5849624872207642,0.0,0.0,0.0,0.4444444477558136,0,normal,0
normal2.pcap,23,1540731612.859659,1540731613.859659,15.0,3819.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012951850891113281,0.02333148755133152,1.8014017343521118,0.0019091367721557617,0.059797655791044235,0.07501380890607834,13.0,0.8416666388511658,4.0,4.0,3.0,1.5329145193099976,2.0419459342956543,0.0,2.0,0.0,0.0,0.0,254.60000610351562,279.9339904785156,159.89999389648438,0.0,0.0,0.0,3.0,1.5849624872207642,0.0,0.0,0.0,0.5333333611488342,0,normal,0
normal2.pcap,24,1540731613.359659,1540731614.359659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal,0
normal2.pcap,25,1540731613.859659,1540731614.859659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal,0
normal2.pcap,26,1540731614.359659,1540731615.359659,3.0,262.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005764961242675781,0.005676984786987305,0.9847394824028015,0.005764961242675781,0.010874247178435326,0.011328406631946564,2.0,0.7916666865348816,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.33333587646484,51.90589904785156,53.79999923706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0,normal,0
normal2.pcap,27,1540731614.859659,1540731615.859659,6.0,656.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07195677608251572,0.08701927959918976,1.2093271017074585,0.011441946029663086,0.19832053780555725,0.2115696221590042,2.0,0.5833333134651184,3.0,3.0,4.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,109.33333587646484,63.73817825317383,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0,normal,0
normal2.pcap,28,1540731615.359659,1540731616.359659,5.0,486.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23059898614883423,0.20993250608444214,0.9103791117668152,0.17591941356658936,0.5161033868789673,0.5586287975311279,2.0,0.574999988079071,5.0,5.0,4.0,2.321928024291992,1.5849624872207642,1.92192804813385,0.0,0.0,0.0,0.0,97.19999694824219,66.52337646484375,63.099998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0,normal,0
normal2.pcap,29,1540731615.859659,1540731616.859659,2.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13695693016052246,0.0,0.0,0.13695693016052246,0.13695693016052246,0.13695693016052246,1.0,0.75,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,normal,0
normal2.pcap,30,1540731616.359659,1540731617.359659,3.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09807348251342773,0.09573054313659668,0.9761103391647339,0.09807348251342773,0.1842309683561325,0.1918894201517105,2.0,0.7916666865348816,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33333206176758,1.8856180906295776,42.400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0,normal,0
normal2.pcap,31,1540731616.859659,1540731617.859659,10.0,746.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10949932038784027,0.1330002397298813,1.2146215438842773,0.010661125183105469,0.3146637976169586,0.3791223466396332,3.0,0.5249999761581421,6.0,6.0,6.0,2.5,0.9709506034851074,1.9056390523910522,0.0,0.0,0.0,0.0,74.5999984741211,33.27220916748047,53.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0,normal,0
normal2.pcap,32,1540731617.359659,1540731618.359659,13.0,1142.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082009315490723,0.07840927690267563,1.1071614027023315,0.021149039268493652,0.19113938510417938,0.19280798733234406,3.0,0.4134615361690521,10.0,10.0,5.0,3.238901138305664,1.8676339387893677,2.1996877193450928,0.0,0.0,0.0,0.0,87.84615325927734,34.74931335449219,64.19999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384638309479,0,normal,0
normal2.pcap,33,1540731617.859659,1540731618.859659,10.0,1051.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10421422123908997,0.08368901163339615,0.8030478954315186,0.07584810256958008,0.22590212523937225,0.24915553629398346,3.0,0.4749999940395355,10.0,10.0,6.0,3.321928024291992,2.521928071975708,2.1219279766082764,0.0,0.0,0.0,0.0,105.0999984741211,51.968162536621094,70.30000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,normal,0
normal2.pcap,34,1540731618.359659,1540731619.359659,7.0,756.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11239365488290787,0.05953889712691307,0.5297353863716125,0.12445592880249023,0.18029028177261353,0.18189965188503265,2.0,0.4821428656578064,5.0,5.0,4.0,2.235926389694214,2.235926389694214,2.235926389694214,0.0,0.0,0.0,0.0,108.0,55.85696029663086,70.30000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0,normal,0
normal2.pcap,35,1540731618.859659,1540731619.859659,5.0,427.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.189813494682312,0.16623324155807495,0.8757714629173279,0.1498274803161621,0.41431206464767456,0.4482024610042572,2.0,0.574999988079071,4.0,4.0,3.0,1.92192804813385,0.9182958602905273,1.521928071975708,0.0,0.0,0.0,0.0,85.4000015258789,27.214702606201172,60.900001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0,normal,0
normal2.pcap,36,1540731619.359659,1540731620.359659,3.0,256.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2427229881286621,0.23979902267456055,0.9879534840583801,0.2427229881286621,0.4585421085357666,0.4777260422706604,2.0,0.7916666865348816,3.0,3.0,3.0,1.5849624872207642,0.0,0.9182958602905273,0.0,0.0,0.0,0.0,85.33333587646484,17.913372039794922,94.19999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0,normal,0
normal2.pcap,37,1540731619.859659,1540731620.859659,6.0,506.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.10763559490442276,0.12719446420669556,1.1817138195037842,0.01764512062072754,0.2887437343597412,0.3050534725189209,4.0,0.75,5.0,5.0,3.0,2.251629114151001,1.0,1.7924813032150269,0.0,0.0,0.0,0.0,84.33333587646484,19.405038833618164,93.5999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,normal,0
normal2.pcap,38,1540731620.359659,1540731621.359659,9.0,874.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09410199522972107,0.09486699104309082,1.0081294775009155,0.08637595176696777,0.2519986629486084,0.29770445823669434,4.0,0.5694444179534912,8.0,8.0,4.0,2.9477028846740723,2.321928024291992,1.8799649477005005,0.0,0.0,0.0,0.0,97.11111450195312,31.806514739990234,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555820465088,0,normal,0
normal2.pcap,39,1540731620.859659,1540731621.859659,16.0,1522.0,8.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.06435014307498932,0.10756151378154755,1.6715037822723389,0.009422063827514648,0.20269814133644104,0.38845565915107727,5.0,0.484375,9.0,10.0,6.0,3.030639171600342,2.873140573501587,2.521782159805298,0.0,0.0,0.0,0.0,95.125,41.992374420166016,63.099998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0,normal,0
normal2.pcap,40,1540731621.359659,1540731622.359659,12.0,1094.0,4.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.023129094392061234,0.036895133554935455,1.5951827764511108,0.0064868927001953125,0.0999835729598999,0.10020549595355988,5.0,0.6666666865348816,6.0,6.0,5.0,2.4591479301452637,2.281036138534546,2.2841591835021973,0.0,0.0,0.0,0.0,91.16666412353516,41.44239807128906,63.099998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666567325592,0,normal,0
normal2.pcap,41,1540731621.859659,1540731622.859659,7.0,478.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07032748311758041,0.08255485445261002,1.173863410949707,0.02606344223022461,0.1956092119216919,0.2055385857820511,5.0,0.7678571343421936,2.0,2.0,3.0,0.9709506034851074,0.9709506034851074,0.9709506034851074,2.0,0.0,0.0,0.0,68.28571319580078,22.511674880981445,49.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0,normal,0
normal2.pcap,42,1540731622.359659,1540731623.359659,7.0,478.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07032748311758041,0.08255485445261002,1.173863410949707,0.02606344223022461,0.1956092119216919,0.2055385857820511,5.0,0.7678571343421936,2.0,2.0,3.0,0.9709506034851074,0.9709506034851074,0.9709506034851074,2.0,0.0,0.0,0.0,68.28571319580078,22.511674880981445,49.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0,normal,0
normal2.pcap,43,1540731622.859659,1540731623.859659,4.0,364.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10460400581359863,0.1346079260110855,1.28683340549469,0.017587900161743164,0.26702582836151123,0.289198100566864,3.0,0.8125,2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,82.57723999023438,61.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,normal,0
normal2.pcap,44,1540731623.359659,1540731624.359659,10.0,933.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07926490902900696,0.08625516295433044,1.0881885290145874,0.06091713905334473,0.23020954430103302,0.28183484077453613,3.0,0.5249999761581421,5.0,5.0,6.0,2.251629114151001,1.521928071975708,1.9182958602905273,0.0,0.0,0.0,0.0,93.30000305175781,69.81124877929688,61.20000076293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,normal,0
normal2.pcap,45,1540731623.859659,1540731624.859659,12.0,1364.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08004817366600037,0.10142417997121811,1.2670392990112305,0.06795096397399902,0.2515740394592285,0.34610357880592346,3.0,0.4166666567325592,7.0,7.0,7.0,2.75,2.5,2.0,0.0,0.0,0.0,0.0,113.66666412353516,74.74214935302734,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666567325592,0,normal,0
normal2.pcap,46,1540731624.359659,1540731625.359659,11.0,1355.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06575679779052734,0.06187419220805168,0.9409550428390503,0.05423152446746826,0.1576487421989441,0.1697169691324234,3.0,0.4431818127632141,5.0,5.0,5.0,2.113283395767212,2.113283395767212,1.7527152299880981,0.0,0.0,0.0,0.0,123.18181610107422,73.62165832519531,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454680919647,0,normal,0
normal2.pcap,47,1540731624.859659,1540731625.859659,5.0,560.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08655446767807007,0.0668070837855339,0.7718501687049866,0.08411848545074463,0.16598264873027802,0.17138375341892242,3.0,0.7250000238418579,4.0,4.0,3.0,1.92192804813385,1.92192804813385,1.521928071975708,0.0,0.0,0.0,0.0,112.0,58.51495361328125,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,0,normal,0
normal2.pcap,48,1540731625.359659,1540731626.359659,8.0,1252.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02735430933535099,0.050463493913412094,1.844809651374817,0.005427837371826172,0.1114339828491211,0.1422523558139801,5.0,0.78125,3.0,3.0,3.0,1.251629114151001,1.7924813032150269,0.6500224471092224,2.0,0.0,0.0,0.0,156.5,175.19703674316406,96.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,normal,0
normal2.pcap,49,1540731625.859659,1540731626.859659,15.0,3680.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04814578965306282,0.0713445320725441,1.4818437099456787,0.0045005083084106445,0.17220258712768555,0.20434999465942383,5.0,0.574999988079071,5.0,5.0,4.0,1.8919954299926758,2.1920058727264404,1.2389012575149536,2.0,0.0,0.0,0.0,245.3333282470703,379.78076171875,189.1999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46666666865348816,0,normal,0
normal2.pcap,50,1540731626.359659,1540731627.359659,20.0,7897.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04473304748535156,0.060117583721876144,1.343918800354004,0.006806135177612305,0.1310710608959198,0.19612368941307068,6.0,0.4375,9.0,9.0,5.0,2.65887188911438,2.5414459705352783,1.5904685258865356,0.0,0.0,0.0,0.0,394.8500061035156,533.1151123046875,210.8000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104,0,normal,0
normal2.pcap,51,1540731626.859659,1540731627.859659,22.0,6449.0,19.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.039498522877693176,0.05063008517026901,1.2818222045898438,0.010040998458862305,0.14888691902160645,0.15433259308338165,6.0,0.34090909361839294,8.0,8.0,5.0,2.533771276473999,2.4531149864196777,1.6541881561279297,0.0,0.0,0.0,0.0,293.1363525390625,449.3745422363281,210.8000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40909090638160706,0,normal,0
